"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000166816",1.95949636603979,1.91983787438787,0.753622952374306,2.54747797733519,0.0108504701515057,0.866105393931186,"LDHD"
"ENSG00000166821",7.65555597865202,0.754034672369438,0.394349387118216,1.91209799482558,0.0558636260060695,0.866105393931186,"PEX11A"
"ENSG00000166823",2.04045169936938,1.252285761724,0.710822295994146,1.76174237749896,0.0781128343852722,0.866105393931186,"MESP1"
"ENSG00000166828",5.26080306072784,1.16283905136462,0.651872492345058,1.78384433308637,0.0744489634810842,0.866105393931186,"SCNN1G"
"ENSG00000166847",23.6451810202789,0.360161694936839,0.216369504265532,1.66456773175782,0.0959990275846512,0.866105393931186,"DCTN5"
"ENSG00000166886",9.83350904627294,-1.37748171140477,0.54070561092834,-2.54756319069773,0.0108478204782176,0.866105393931186,"NAB2"
"ENSG00000166889",22.2666427150598,-0.370484124314986,0.292664866191118,-1.26589887312627,0.205549289909382,0.866105393931186,"PATL1"
"ENSG00000166900",45.7227176087888,-0.522071125093633,0.371702775790642,-1.40453921546092,0.160158342603354,0.866105393931186,"STX3"
"ENSG00000166938",19.1076969072197,-0.583717670145446,0.50689819972765,-1.15154812240223,0.249506809688437,0.866105393931186,"DIS3L"
"ENSG00000166947",6.2766138876127,-1.36180383319226,0.810270097673816,-1.68067887128234,0.0928253067523975,0.866105393931186,"EPB42"
"ENSG00000166959",2.39876460763695,1.29350228194888,1.11329168283195,1.16187186331844,0.245287517733871,0.866105393931186,"MS4A8"
"ENSG00000166987",40.2706602003269,-0.272097761515695,0.241118409609727,-1.12848190213311,0.259116455793164,0.866105393931186,"MBD6"
"ENSG00000167004",153.921952524197,0.244038473627978,0.167227489023551,1.45932032498323,0.144476963807145,0.866105393931186,"PDIA3"
"ENSG00000167011",44.5228472401439,-1.66757857787822,1.1345577341023,-1.46980495373174,0.141614587131912,0.866105393931186,"NAT16"
"ENSG00000167077",24.3702866878264,-1.78328089951371,1.10161266462807,-1.61879121107943,0.105492193798951,0.866105393931186,"MEI1"
"ENSG00000167085",13.7389001153791,0.423618232100603,0.348047267094511,1.21712845395097,0.223555346213096,0.866105393931186,"PHB"
"ENSG00000167088",13.1302712328497,0.384518763308017,0.32834305922546,1.17108844698917,0.241563227166402,0.866105393931186,"SNRPD1"
"ENSG00000167105",1.55530808564363,1.21756398092638,0.73886408359526,1.64788627294184,0.0993760107888627,0.866105393931186,"TMEM92"
"ENSG00000167107",15.6383166614175,0.966918191452434,0.407608253285262,2.3721752041555,0.0176837030616024,0.866105393931186,"ACSF2"
"ENSG00000167183",22.4838962060435,0.446275859976259,0.376926735546411,1.18398568711056,0.236418728626785,0.866105393931186,"PRR15L"
"ENSG00000167186",9.12966798517554,0.408821216878756,0.342099946424425,1.1950344370167,0.232073575696717,0.866105393931186,"COQ7"
"ENSG00000167193",35.052129579208,-0.322676848386783,0.175141377535067,-1.84237929910181,0.0654196876373851,0.866105393931186,"CRK"
"ENSG00000167208",10.3471208403352,-1.64004626378506,0.971891596069814,-1.6874785937209,0.091511362636361,0.866105393931186,"SNX20"
"ENSG00000167220",5.92663125795977,0.399175448531584,0.332730669287644,1.19969538541847,0.230257665874217,0.866105393931186,"HDHD2"
"ENSG00000167280",10.9620380083654,0.382538015295151,0.345093810404521,1.10850442332402,0.267644029881679,0.866105393931186,"ENGASE"
"ENSG00000167315",7.38973167765921,-0.685979699721906,0.597862670544964,-1.14738673865793,0.251221819569322,0.866105393931186,"ACAA2"
"ENSG00000167325",14.7607968283672,0.334827689522294,0.263216046620027,1.27206412307242,0.203350337056156,0.866105393931186,"RRM1"
"ENSG00000167371",4.37957160323839,0.867433219245986,0.572200758754796,1.51595957533098,0.129529574500829,0.866105393931186,"PRRT2"
"ENSG00000167380",8.20110211939907,0.516937881200243,0.379028440939308,1.36384984704358,0.172614828186809,0.866105393931186,"ZNF226"
"ENSG00000167384",3.08501254052284,-0.643709824164773,0.504594441468375,-1.27569741412841,0.202062503042325,0.866105393931186,"ZNF180"
"ENSG00000167395",8.15391168795854,-0.390849246163978,0.356963963732028,-1.09492633956011,0.273548908558519,0.866105393931186,"ZNF646"
"ENSG00000167460",241.772949704982,-0.386758425815302,0.244720481724571,-1.58040889381132,0.114013256111581,0.866105393931186,"TPM4"
"ENSG00000167468",46.5469917512607,0.664378310502729,0.308248589205652,2.15533285071901,0.0311357968801856,0.866105393931186,"GPX4"
"ENSG00000167470",64.4436395104458,-0.420189899464461,0.305416085995231,-1.37579491956106,0.168885134799243,0.866105393931186,"MIDN"
"ENSG00000167487",1.71821384812349,-0.879217183636877,0.762368490153656,-1.15327062305483,0.248799324008819,0.866105393931186,"KLHL26"
"ENSG00000167513",3.82356765624318,-0.941773305042683,0.861563576571384,-1.09309786375893,0.274350833840365,0.866105393931186,"CDT1"
"ENSG00000167515",13.2852526759899,-0.56202096648519,0.392468373515207,-1.4320159391478,0.152139259762819,0.866105393931186,"TRAPPC2L"
"ENSG00000167525",1.36935196102014,1.07417017255982,0.975710883761793,1.10091031107332,0.27093569396246,0.866105393931186,"PROCA1"
"ENSG00000167543",8.49811394169832,0.431788457387224,0.357676067360817,1.20720533686601,0.227353075667115,0.866105393931186,"TP53I13"
"ENSG00000167580",1.56820010859905,0.935835494990614,0.796339384601056,1.17517168318812,0.239926036615788,0.866105393931186,"AQP2"
"ENSG00000167595",2.39288612634367,0.747921791237373,0.658798658607816,1.13528129036858,0.256257478824015,0.866105393931186,"C19orf55"
"ENSG00000167608",39.9509860836183,0.445971295029934,0.351089893025531,1.27024817258839,0.203996243098667,0.866105393931186,"TMC4"
"ENSG00000167615",67.8945378322442,0.419548962705005,0.273456300712518,1.53424500226116,0.124969390273051,0.866105393931186,"LENG8"
"ENSG00000167653",561.360021468511,0.942082321264578,0.344046684494088,2.73823979048043,0.00617690197939875,0.866105393931186,"PSCA"
"ENSG00000167676",14.5472046141345,-1.6135018108238,0.572098665275792,-2.82032087952168,0.0047975649194004,0.866105393931186,"PLIN4"
"ENSG00000167680",5.52161215199521,-1.85194483594912,0.842300901516532,-2.1986736956054,0.0279011326358345,0.866105393931186,"SEMA6B"
"ENSG00000167699",25.747283349388,0.556201887592642,0.300256783277396,1.85242072309417,0.0639654317967613,0.866105393931186,"GLOD4"
"ENSG00000167700",3.77784171919531,0.607283361302115,0.434577580199319,1.39741070172922,0.162290102813889,0.866105393931186,"MFSD3"
"ENSG00000167711",2.82262086535796,-1.00558743768254,0.590302141379561,-1.7035131116625,0.0884720864005524,0.866105393931186,"SERPINF2"
"ENSG00000167716",10.7203528107792,0.41696775857135,0.289740490602545,1.43910765700791,0.150120022925171,0.866105393931186,"WDR81"
"ENSG00000167721",11.6503595873133,-0.402979693248807,0.327160644216644,-1.23174868485084,0.218042977434092,0.866105393931186,"TSR1"
"ENSG00000167741",37.9463493574405,0.550708700321221,0.333505058221869,1.6512754057087,0.0986823518861766,0.866105393931186,"GGT6"
"ENSG00000167766",23.6394298464242,0.39079123365603,0.288298290535185,1.35551006192434,0.175255105009144,0.866105393931186,"ZNF83"
"ENSG00000167778",17.4778146781195,0.424871058403939,0.279292028776775,1.52124305253094,0.128198855187933,0.866105393931186,"SPRYD3"
"ENSG00000167792",47.589952471576,0.4722791993012,0.403052381386109,1.17175637984576,0.241294880125019,0.866105393931186,"NDUFV1"
"ENSG00000167842",7.66213454868991,0.426044478856886,0.376172455550944,1.13257755205096,0.257391699908012,0.866105393931186,"MIS12"
"ENSG00000167851",15.0453554865334,-1.4027154664916,0.977376175431174,-1.4351848364554,0.151234433449061,0.866105393931186,"CD300A"
"ENSG00000167858",6.16824723573783,1.57467759122974,1.32417422167833,1.1891770474386,0.234370004538697,0.866105393931186,"TEKT1"
"ENSG00000167861",24.9944382870311,0.393625476144121,0.279235954086294,1.40965183882616,0.158642512132206,0.866105393931186,"HID1"
"ENSG00000167881",26.3315648512856,0.410347461290635,0.283218596925862,1.44887188110056,0.147373365104778,0.866105393931186,"SRP68"
"ENSG00000167965",7.17831901125966,0.375144605236433,0.333415392195711,1.12515682844128,0.260522583567876,0.866105393931186,"MLST8"
"ENSG00000167967",8.37016812981206,0.457492241626478,0.328095949345323,1.3943855220991,0.163201217691787,0.866105393931186,"E4F1"
"ENSG00000167984",2.12552374781341,1.46084047348153,0.944916798639757,1.54599905048197,0.122104797138328,0.866105393931186,"NLRC3"
"ENSG00000167986",62.4613840333492,0.254421382105266,0.192763730543353,1.31986126948319,0.186881340752227,0.866105393931186,"DDB1"
"ENSG00000168026",8.76932408962724,0.640635327198932,0.521044906174761,1.22952037263379,0.218876764294536,0.866105393931186,"TTC21A"
"ENSG00000168032",10.6909922519073,0.543776161191418,0.357922249051741,1.51925777911842,0.128697622721301,0.866105393931186,"ENTPD3"
"ENSG00000168071",46.5749785429401,-0.504574212540251,0.376360476963674,-1.34066737456322,0.180028471714396,0.866105393931186,"CCDC88B"
"ENSG00000168090",17.5003041424563,0.437677672885411,0.252698163843015,1.7320176222464,0.0832704248863214,0.866105393931186,"COPS6"
"ENSG00000168101",7.50986739188229,0.402449197488152,0.308679017460224,1.30377892478555,0.192308970346637,0.866105393931186,"NUDT16L1"
"ENSG00000168118",11.1137806494356,0.390300592386207,0.276204354433015,1.41308631135597,0.157630347580489,0.866105393931186,"RAB4A"
"ENSG00000168216",30.3356113748806,0.354617557272126,0.315537990987407,1.12385058978929,0.261076415571639,0.866105393931186,"LMBRD1"
"ENSG00000168228",3.36484233946568,0.883868519760392,0.532523973107098,1.65977226265198,0.096960275739683,0.866105393931186,"ZCCHC4"
"ENSG00000168275",4.78280150063097,0.756785596418369,0.404628650567979,1.87032133131469,0.0614392090689568,0.866105393931186,"COA6"
"ENSG00000168303",5.30478370650205,0.590687925124357,0.401103551257603,1.47265693178816,0.140843565148545,0.866105393931186,"MPLKIP"
"ENSG00000168306",1.94276242995091,1.71196190829326,1.00221445301973,1.70817922564878,0.0876030919963822,0.866105393931186,"ACOX2"
"ENSG00000168309",13.4345057664108,0.816980988492822,0.749782318681348,1.08962423911204,0.275878701209583,0.866105393931186,"FAM107A"
"ENSG00000168356",2.5824039344067,-2.1882512719417,1.24827725923053,-1.75301701265518,0.0795990868967062,0.866105393931186,"SCN11A"
"ENSG00000168385",89.9248520988175,0.28221921935369,0.222885026596552,1.26620986462469,0.205437956722058,0.866105393931186,"SEPT2"
"ENSG00000168389",8.10130856040943,0.378433814664485,0.32556005699065,1.16240861413583,0.245069525891027,0.866105393931186,"MFSD2A"
"ENSG00000168394",45.5591134920946,-0.353667365927947,0.308029974571115,-1.14815892972875,0.250902960429837,0.866105393931186,"TAP1"
"ENSG00000168397",24.4063410306471,0.340676699374852,0.185137941097111,1.84012362542239,0.06575008948608,0.866105393931186,"ATG4B"
"ENSG00000168398",20.5844172418735,0.652121120544114,0.348230533085653,1.87267071260438,0.0611138700303558,0.866105393931186,"BDKRB2"
"ENSG00000168421",10.5673095127908,-1.19537625178711,1.06486514835241,-1.12256115587653,0.261623920532633,0.866105393931186,"RHOH"
"ENSG00000168447",24.921028449486,0.71878410605567,0.56779790560653,1.26591538813067,0.205543376529613,0.866105393931186,"SCNN1B"
"ENSG00000168461",58.7371119601575,-0.572586235764467,0.325813868110162,-1.75740289719917,0.0788491598527929,0.866105393931186,"RAB31"
"ENSG00000168487",15.4229147879959,-0.323291922575911,0.281355305269429,-1.14905216472219,0.250534471377224,0.866105393931186,"BMP1"
"ENSG00000168502",1.90131453920126,-1.11796243073996,0.789479073849027,-1.41607607822896,0.156753231156333,0.866105393931186,"SOGA2"
"ENSG00000168528",60.4216858633539,0.246527493597048,0.220118020871657,1.11997869425143,0.262722841389125,0.866105393931186,"SERINC2"
"ENSG00000168538",14.9525983944979,0.302818708285812,0.256398834416109,1.18104557290759,0.237584619634709,0.866105393931186,"TRAPPC11"
"ENSG00000168542",5.10944461315268,1.38706977510953,1.16844760981381,1.18710480766061,0.235186282233073,0.866105393931186,"COL3A1"
"ENSG00000168610",130.003278956542,-0.306860372957075,0.270597357138215,-1.13401097557778,0.256789944138668,0.866105393931186,"STAT3"
"ENSG00000168612",3.55199209705694,0.518322734024784,0.44578954327336,1.16270725019439,0.24494829901331,0.866105393931186,"ZSWIM1"
"ENSG00000168710",48.7395231449583,0.231472144206726,0.184573360753661,1.25409291601759,0.209808234906636,0.866105393931186,"AHCYL1"
"ENSG00000168734",4.29747892071966,0.792026963073649,0.524599358760351,1.50977493557224,0.131100862704483,0.866105393931186,"PKIG"
"ENSG00000168769",44.7547177735196,-0.412450320492887,0.285237763057017,-1.44598778251686,0.148180628617476,0.866105393931186,"TET2"
"ENSG00000168778",4.01353156901418,1.10309502456266,0.580632521745954,1.89981611991982,0.0574572547302516,0.866105393931186,"TCTN2"
"ENSG00000168785",29.1578251290789,-0.792130825418824,0.628534884239808,-1.26028140248234,0.207567866452388,0.866105393931186,"TSPAN5"
"ENSG00000168792",5.44222751782508,0.691151515396533,0.418129521314807,1.65296033923462,0.0983389355527495,0.866105393931186,"ABHD15"
"ENSG00000168795",9.99023457274209,0.492751170871702,0.337739090692053,1.45896991035896,0.144573389579121,0.866105393931186,"ZBTB5"
"ENSG00000168802",7.91141731993878,0.370018028814467,0.329713471042557,1.12224116183202,0.261759915632196,0.866105393931186,"CHTF8"
"ENSG00000168884",23.5121081337074,-0.469556035573629,0.344705505587425,-1.36219476614811,0.173136427141821,0.866105393931186,"TNIP2"
"ENSG00000168887",9.72921629174377,0.772527855158746,0.295297282882004,2.6161021449948,0.00889399465660553,0.866105393931186,"C2orf68"
"ENSG00000168907",3.53150858667,1.01707350850805,0.674535409426106,1.50781336946176,0.131602299427395,0.866105393931186,"PLA2G4F"
"ENSG00000168916",3.73317470856284,1.08090499972103,0.604921258848693,1.78685239427401,0.0739613485061159,0.866105393931186,"ZNF608"
"ENSG00000168918",15.8223615716714,-0.998590696485519,0.619810762800735,-1.6111219043264,0.10715315500372,0.866105393931186,"INPP5D"
"ENSG00000168939",1.98589578339234,1.43536014630765,0.653687139279856,2.19579070790492,0.0281069270601281,0.866105393931186,"SPRY3"
"ENSG00000169020",10.5823327662349,0.512658330664556,0.370553832299001,1.38349218380473,0.166514002308001,0.866105393931186,"ATP5I"
"ENSG00000169064",2.9163896423679,1.447261406555,1.05850907123188,1.36726405648153,0.171542553634173,0.866105393931186,"ZBBX"
"ENSG00000169126",2.67535345608694,1.78772908114264,1.14977555575682,1.55485048555055,0.119981682138171,0.866105393931186,"ARMC4"
"ENSG00000169180",99.8590236776199,-0.610690630184495,0.507274247382153,-1.20386681038124,0.228641061699104,0.866105393931186,"XPO6"
"ENSG00000169184",5.16077473649374,-1.72646394404174,0.94615836552292,-1.82470927378797,0.0680449130594853,0.866105393931186,"MN1"
"ENSG00000169189",7.34994018454689,0.608452809469354,0.369102286474695,1.64846664939603,0.0992569489753173,0.866105393931186,"NSMCE1"
"ENSG00000169193",4.32085672065394,-1.1661376719033,0.56703752135376,-2.05654410508715,0.0397300995821614,0.866105393931186,"CCDC126"
"ENSG00000169241",19.4365581384819,0.549311011016383,0.271214152002234,2.02537738890506,0.0428286274196591,0.866105393931186,"SLC50A1"
"ENSG00000169245",3.61716842824563,-1.60672523643851,1.1807306851207,-1.36078892222087,0.173580403697344,0.866105393931186,"CXCL10"
"ENSG00000169402",1.55064695232349,1.9733103051992,1.10302587923224,1.78899728678417,0.0736152525144845,0.866105393931186,"RSPH10B2"
"ENSG00000169403",48.0597525675405,-0.927944964097856,0.458784416175799,-2.02261657410413,0.0431126940637959,0.866105393931186,"PTAFR"
"ENSG00000169427",4.14252124543908,-1.84939578709612,1.43600931424995,-1.28787172112605,0.197790620842408,0.866105393931186,"KCNK9"
"ENSG00000169429",615.710034951209,-0.916312311876113,0.762472912503502,-1.20176375691498,0.229455071190057,0.866105393931186,"IL8"
"ENSG00000169469",313.544722419633,-0.948098327244733,0.791176982247169,-1.19833911819813,0.230785023544756,0.866105393931186,"SPRR1B"
"ENSG00000169490",14.0568752587055,0.337013278056869,0.276745556044395,1.21777304349128,0.223310230784791,0.866105393931186,"TM2D2"
"ENSG00000169564",45.6260943014394,-0.399627160172493,0.25750777266982,-1.55190329219655,0.120685365067569,0.866105393931186,"PCBP1"
"ENSG00000169567",37.7396722133917,0.322493143762157,0.261179589834969,1.23475629916537,0.216921215990774,0.866105393931186,"HINT1"
"ENSG00000169583",6.56036339618933,1.18624145846164,0.654199436803585,1.81327190414228,0.0697898944360511,0.866105393931186,"CLIC3"
"ENSG00000169592",11.7087708555765,0.683072849813165,0.355021004577367,1.92403503174784,0.0543501925352866,0.866105393931186,"INO80E"
"ENSG00000169609",6.42027875870072,0.626907836755638,0.406097432297687,1.54373750459,0.122651936654459,0.866105393931186,"C15orf40"
"ENSG00000169660",8.28966847912184,0.517058359016103,0.372009433593245,1.38990657850213,0.164557247718884,0.866105393931186,"HEXDC"
"ENSG00000169696",10.2798747179469,0.650148351944812,0.420473966446205,1.54622736204048,0.122049667536624,0.866105393931186,"ASPSCR1"
"ENSG00000169710",21.2516717213938,0.363266462562954,0.327269849476918,1.10999061827287,0.267003069245907,0.866105393931186,"FASN"
"ENSG00000169738",11.7622660099983,0.508292080388024,0.304973394330209,1.66667679816579,0.0955786888575595,0.866105393931186,"DCXR"
"ENSG00000169750",1.73259339718311,1.72631954381959,0.763266897684758,2.26175083585584,0.0237128019549547,0.866105393931186,"RAC3"
"ENSG00000169752",4.9304054485644,0.63081361840757,0.485698486476032,1.29877616663872,0.194020756114994,0.866105393931186,"NRG4"
"ENSG00000169855",23.536187465554,-0.937801568375715,0.538123769944437,-1.74272466810479,0.081381720551236,0.866105393931186,"ROBO1"
"ENSG00000169860",3.47392146005822,-0.94855018022368,0.567693741477155,-1.67088363129656,0.094744665274442,0.866105393931186,"P2RY1"
"ENSG00000169871",7.96021673594674,0.413220568415467,0.342861653943425,1.20521080051621,0.228121933951143,0.866105393931186,"TRIM56"
"ENSG00000169891",12.6328842385467,-0.464018683174046,0.425017359901704,-1.09176407119315,0.2749368150179,0.866105393931186,"REPS2"
"ENSG00000169896",12.4080676163157,-1.243572348321,1.02967699048015,-1.20773054056603,0.227150926590452,0.866105393931186,"ITGAM"
"ENSG00000169919",23.7376160241777,0.305725753935459,0.232175825186408,1.31678547363835,0.187910543386915,0.866105393931186,"GUSB"
"ENSG00000169992",2.87715279425568,0.669362632494965,0.58895214662856,1.13653144203092,0.255734214266289,0.866105393931186,"NLGN2"
"ENSG00000169994",2.77777698929836,-1.4456748195278,1.21957130800915,-1.18539589283036,0.235860954873464,0.866105393931186,"MYO7B"
"ENSG00000170017",204.277422791993,0.543790211502006,0.292117505796765,1.86154612685327,0.0626670930395226,0.866105393931186,"ALCAM"
"ENSG00000170075",2.62946307065497,1.17214045075416,0.918395843176035,1.27629111070517,0.201852631350422,0.866105393931186,"GPR37L1"
"ENSG00000170113",4.77247954870893,-0.575606263577523,0.446871405589691,-1.28808032104438,0.197718004813294,0.866105393931186,"NIPA1"
"ENSG00000170145",10.4772351587678,0.45509306429633,0.287334028134671,1.58384674189383,0.113228599512419,0.866105393931186,"SIK2"
"ENSG00000170153",2.67499456410251,1.26361285233116,0.728511618638814,1.73451297138151,0.0828271062392555,0.866105393931186,"RNF150"
"ENSG00000170190",7.23063440147939,-0.62189874082548,0.349302785926417,-1.78040017395249,0.0750104933289841,0.866105393931186,"SLC16A5"
"ENSG00000170222",2.02748739327461,-1.09106974026126,0.636313740482383,-1.71467260699751,0.0864052685600638,0.866105393931186,"ADPRM"
"ENSG00000170248",71.2170423987705,0.263632285325662,0.211856755290194,1.24438932789538,0.213356308771565,0.866105393931186,"PDCD6IP"
"ENSG00000170255",94.9550047607752,-1.67545663614088,1.0582617537043,-1.58321571225282,0.113372306430565,0.866105393931186,"MRGPRX1"
"ENSG00000170291",7.86930984435042,0.397298336118726,0.310469847804186,1.27966802228506,0.200661915572837,0.866105393931186,"ELP5"
"ENSG00000170293",3.03957494999652,1.0609188045547,0.777585564771205,1.36437564252734,0.17244936988835,0.866105393931186,"CMTM8"
"ENSG00000170296",26.6739499901289,-0.271274997021367,0.242571132499617,-1.11833174139876,0.263425335191327,0.866105393931186,"GABARAP"
"ENSG00000170322",15.0856269562337,0.286082805096467,0.247525487089714,1.1557711024432,0.247774796036549,0.866105393931186,"NFRKB"
"ENSG00000170345",207.761003672207,-0.876820229826215,0.737503185595324,-1.18890365079363,0.234477583362701,0.866105393931186,"FOS"
"ENSG00000170348",98.0145478105537,0.389806625897155,0.253819640697067,1.53576226341912,0.124596698094712,0.866105393931186,"TMED10"
"ENSG00000170356",1.67196346688727,1.51400638336615,0.637272450687215,2.37575997790818,0.0175128505448055,0.866105393931186,"OR2A20P"
"ENSG00000170364",3.29868058059106,0.783214724532675,0.611897149210904,1.27997773080443,0.200552967982138,0.866105393931186,"SETMAR"
"ENSG00000170385",10.1664420004834,0.453470582745466,0.412347427399519,1.09972938501227,0.271450047570734,0.866105393931186,"SLC30A1"
"ENSG00000170412",46.0722497271661,0.687506894603214,0.316087502761363,2.17505244148252,0.0296261867875501,0.866105393931186,"GPRC5C"
"ENSG00000170456",34.6696441648938,-1.54108523190524,1.1318827123488,-1.36152378253688,0.173348223033139,0.866105393931186,"DENND5B"
"ENSG00000170458",41.6732887593572,-0.816261073260431,0.550461193476647,-1.48286760798709,0.138109589078147,0.866105393931186,"CD14"
"ENSG00000170502",10.1659483210478,0.427360254132137,0.370811299449686,1.15250062435091,0.249115413336583,0.866105393931186,"NUDT9"
"ENSG00000170525",100.564871459275,-0.896607341250531,0.638671246705879,-1.40386364013572,0.160359458733349,0.866105393931186,"PFKFB3"
"ENSG00000170542",20.108767136821,-1.60826222482747,0.702650340673545,-2.28885141261844,0.022087987107111,0.866105393931186,"SERPINB9"
"ENSG00000170545",36.2909991271956,0.560415665925727,0.287182325308901,1.95142812261489,0.0510061387998369,0.866105393931186,"SMAGP"
"ENSG00000170561",6.53552410740367,-1.0809555678162,0.724366479795351,-1.49227718008375,0.135626496508083,0.866105393931186,"IRX2"
"ENSG00000170653",5.51345731163342,0.437079438483462,0.346785474759039,1.26037412261042,0.207534432190028,0.866105393931186,"ATF7"
"ENSG00000170684",2.59958544651409,0.665625926114223,0.601477739705155,1.10665097338517,0.268444859740946,0.866105393931186,"ZNF296"
"ENSG00000170743",26.1998388051044,-2.13513184081127,1.0908237284732,-1.95735734846892,0.0503054693525134,0.866105393931186,"SYT9"
"ENSG00000170759",656.257472100839,-0.769678755484339,0.698976974385033,-1.10115037217286,0.270831216830594,0.866105393931186,"KIF5B"
"ENSG00000170801",29.2399909478735,-1.69328732357974,1.05071026631625,-1.61156446059705,0.107056749542061,0.866105393931186,"HTRA3"
"ENSG00000170802",4.93574789447333,-0.438413720997566,0.378741997359124,-1.15755243425477,0.247046729790694,0.866105393931186,"FOXN2"
"ENSG00000170837",2.83549654243448,-2.22975633886365,1.36726761797107,-1.63081192705525,0.10293000999207,0.866105393931186,"GPR27"
"ENSG00000170860",13.644977414035,0.313055783518912,0.27903833412545,1.1219095917415,0.261900881994214,0.866105393931186,"LSM3"
"ENSG00000170873",12.5767139711934,-0.455505419000521,0.322408571224748,-1.41282043858255,0.157708527116802,0.866105393931186,"MTSS1"
"ENSG00000170881",16.8647096182481,-0.372058986533858,0.260361592757213,-1.42900872050204,0.153001727007796,0.866105393931186,"RNF139"
"ENSG00000170889",175.9792661011,-0.263167876250349,0.216965510565413,-1.21294797299595,0.225149712531931,0.866105393931186,"RPS9"
"ENSG00000170909",3.22151517280323,-1.36741701934869,0.966360923191772,-1.41501688088989,0.157063546633833,0.866105393931186,"OSCAR"
"ENSG00000170915",3.43369844492568,1.48471019014431,0.635834799755924,2.33505651265744,0.0195404687021166,0.866105393931186,"PAQR8"
"ENSG00000170921",36.6966235248245,-0.603964865352032,0.416627655559656,-1.44965140285929,0.147155753983265,0.866105393931186,"TANC2"
"ENSG00000170956",10.1412629663211,-1.3578304638775,0.90116777628958,-1.50674546916021,0.131875911893623,0.866105393931186,"CEACAM3"
"ENSG00000171049",39.7019885091846,-1.16304133661669,1.03744471496338,-1.12106343580703,0.262260861217642,0.866105393931186,"FPR2"
"ENSG00000171051",106.681882694651,-1.68376782423781,0.972508564467928,-1.73136554859959,0.0833865871827075,0.866105393931186,"FPR1"
"ENSG00000171055",11.4746861248694,0.411814250796903,0.31694533734257,1.29932263477911,0.193833229648227,0.866105393931186,"FEZ2"
"ENSG00000171103",1.91405393086866,0.763510186900396,0.662489614303192,1.15248627362024,0.249121307065742,0.866105393931186,"TRMT61B"
"ENSG00000171155",16.2829557701328,0.436292598189509,0.273886403797986,1.59296917312957,0.111167106754664,0.866105393931186,"C1GALT1C1"
"ENSG00000171163",12.2165573573439,0.457253032089153,0.320542801404045,1.42649602513701,0.153725213450978,0.866105393931186,"ZNF692"
"ENSG00000171174",10.7709074051802,-0.745823122283513,0.672969991293269,-1.10825613613207,0.267751213276105,0.866105393931186,"RBKS"
"ENSG00000171202",4.55841219846103,0.593681989463648,0.417997398525993,1.42030068023672,0.155520163225151,0.866105393931186,"TMEM126A"
"ENSG00000171204",10.8937372490219,0.399409805034354,0.275565843195628,1.44941695386684,0.147221176862376,0.866105393931186,"TMEM126B"
"ENSG00000171223",105.366174503973,-0.782848354038912,0.572896031945074,-1.36647543426163,0.171789786239851,0.866105393931186,"JUNB"
"ENSG00000171236",50.4355351081942,-0.901203853136854,0.419217416487599,-2.14972903723219,0.0315766542037655,0.866105393931186,"LRG1"
"ENSG00000171291",3.14502794119337,-0.602608924082692,0.490353199726786,-1.22892829988354,0.219098689838191,0.866105393931186,"ZNF439"
"ENSG00000171295",15.5230781910528,0.614626525299118,0.278522864228987,2.20673633742975,0.0273324850204158,0.866105393931186,"ZNF440"
"ENSG00000171302",68.6350045061359,-0.694725353954994,0.486839548185037,-1.4270109249443,0.153576745628324,0.866105393931186,"CANT1"
"ENSG00000171310",11.5845399241324,-1.43500791287898,0.730302877245899,-1.96494900621321,0.049420139891878,0.866105393931186,"CHST11"
"ENSG00000171311",352.429269550516,-0.9297322107028,0.764090310549103,-1.21678314443572,0.223686734781216,0.866105393931186,"EXOSC1"
"ENSG00000171316",17.8470854446614,-0.481750827520509,0.416280663044021,-1.15727409483242,0.247160393847604,0.866105393931186,"CHD7"
"ENSG00000171345",709.097248983672,0.494449368053132,0.343676809597708,1.43870448702056,0.150234267505353,0.866105393931186,"KRT19"
"ENSG00000171428",10.4734061634907,0.898329435226554,0.321230845905221,2.79652295748586,0.0051655740941378,0.866105393931186,"NAT1"
"ENSG00000171444",16.4091573223752,-0.863976253420544,0.373657408498771,-2.3122149695672,0.0207658397488992,0.866105393931186,"MCC"
"ENSG00000171469",12.7825795142091,0.353740689282638,0.265257477690912,1.33357480573961,0.182343244387367,0.866105393931186,"ZNF561"
"ENSG00000171488",6.7390712505308,-1.71103194438394,0.673921703756925,-2.5389180001852,0.0111195882027635,0.866105393931186,"LRRC8C"
"ENSG00000171492",14.9532857885525,-0.354284585759127,0.262989801681689,-1.3471419176472,0.1779345300674,0.866105393931186,"LRRC8D"
"ENSG00000171497",6.77641098812007,0.52204658883619,0.349117015747484,1.49533412949939,0.134827262136096,0.866105393931186,"PPID"
"ENSG00000171522",5.81186124530069,-0.59078357753609,0.490694224040678,-1.20397499826106,0.228599242095329,0.866105393931186,"PTGER4"
"ENSG00000171530",17.4474702756867,0.381348165998084,0.305715646142082,1.24739499207984,0.212252701901948,0.866105393931186,"TBCA"
"ENSG00000171533",5.40287444367003,1.75693526714205,0.950974236481772,1.84751089960336,0.0646731299036825,0.866105393931186,"MAP6"
"ENSG00000171551",5.34317372336026,-1.69758738321202,1.52045225759982,-1.11650160320839,0.264207484324019,0.866105393931186,"ECEL1"
